ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
0,13,Capital.and.Coast,316620,316513,89,107,0,1,1,0,286,4
0,8,Taranaki,119640,119623,14,17,3,0,0,3,100,4
0,11,MidCentral,178240,178205,28,35,0,0,0,0,160,4
0,5,Lakes,110040,110023,15,17,0,0,0,0,109,4
0,18,South.Canterbury,60025,60012,13,13,0,0,0,0,54,4
0,7,Tairawhiti,48965,48962,3,3,0,0,0,0,46,4
0,10,Whanganui,64565,64558,7,7,0,0,0,0,65,4
0,17,Canterbury,562870,562678,147,192,0,3,3,0,525,4
0,1,Waitemata,622350,622102,203,248,0,2,2,0,602,4
0,15,Nelson.Marlborough,150280,150216,48,64,0,0,0,0,137,4
0,19,Southern,328230,327957,213,273,0,0,1,0,349,4
0,0,Northland,178500,178467,28,33,0,2,3,0,173,4
0,4,Waikato,417130,416913,181,217,1,2,3,1,424,4
0,3,Counties.Manukau,557790,557654,111,136,3,4,4,3,537,4
0,12,Hutt.Valley,149270,149249,20,21,0,0,0,0,174,4
0,9,Hawkes.Bay,165360,165308,41,52,0,0,0,0,163,4
0,6,Bay.of.Plenty,236820,236768,44,52,0,0,1,0,204,4
0,16,West.Coast,32445,32438,5,7,0,0,0,0,35,4
0,2,Auckland,538840,538607,187,233,2,5,6,2,568,4
0,14,Wairarapa,44845,44834,8,11,0,0,0,0,50,4
1,0,Northland,178500,178465,30,35,0,2,2,0,181,4
1,2,Auckland,538840,538607,187,233,6,0,0,4,508,4
1,18,South.Canterbury,60025,60011,14,14,0,1,1,0,67,4
1,14,Wairarapa,44845,44834,8,11,0,0,0,0,44,4
1,16,West.Coast,32445,32438,5,7,0,0,0,0,41,4
1,17,Canterbury,562870,562678,147,192,2,0,0,2,515,4
1,1,Waitemata,622350,622098,205,252,1,2,4,1,601,4
1,4,Waikato,417130,416913,181,217,1,0,0,0,410,4
1,8,Taranaki,119640,119623,14,17,3,0,0,0,126,4
1,5,Lakes,110040,110023,15,17,0,0,0,0,111,4
1,3,Counties.Manukau,557790,557652,113,138,4,2,2,1,559,4
1,6,Bay.of.Plenty,236820,236768,44,52,0,0,0,0,224,4
1,9,Hawkes.Bay,165360,165308,41,52,0,0,0,0,154,4
1,13,Capital.and.Coast,316620,316512,90,108,0,1,1,0,308,4
1,19,Southern,328230,327957,213,273,3,0,0,3,319,4
1,7,Tairawhiti,48965,48962,3,3,0,0,0,0,46,4
1,15,Nelson.Marlborough,150280,150216,48,64,0,0,0,0,144,4
1,10,Whanganui,64565,64558,7,7,0,0,0,0,60,4
1,11,MidCentral,178240,178205,28,35,0,0,0,0,174,4
1,12,Hutt.Valley,149270,149249,20,21,0,0,0,0,126,4
2,1,Waitemata,622350,622097,206,253,1,1,1,0,652,4
2,3,Counties.Manukau,557790,557650,114,140,4,1,2,0,586,4
2,2,Auckland,538840,538605,189,235,6,2,2,0,588,4
2,8,Taranaki,119640,119623,14,17,3,0,0,0,110,4
2,9,Hawkes.Bay,165360,165307,42,53,0,1,1,0,157,4
2,10,Whanganui,64565,64558,7,7,0,0,0,0,68,4
2,5,Lakes,110040,110023,15,17,0,0,0,0,132,4
